id;articul;category_path;name;txt;price;price_min;price_max;discount_formula;hide;recom;flag;to_xml;installation;gift_articul;gift_end_date;admin;p_tip;p_vid;p_svetovoj_potok;p_sila_toka;p_visota_plafona;p_srok_garantii;p_forma;p_koefficient_moschnosti;p_srok_sluzhbi;p_tip_rasseivatelya;p_ugol_osvescheniya;p_ekvivalentnaya_moschnost;p_cvet_plafona;p_cvet_osnovi;p_geometriya;p_visota;p_shirina;p_diametr;p_dlina;p_glubina;p_glubina_vrezki;p_diametr_vrezki;p_kolichestvo_lamp;p_moschnost_odnoj_lampi;p_tip_cokolya;p_stepen_vlagozaschiti;p_komplektnost_lampi;p_seriya;p_cvetovaya_temperatura;p_material_plafona;p_material_osnovi;p_srok_dostavki;p_proizvoditel
6732;Nowodvorski_4563;"Внутреннее освещение/Люстры";"Nowodvorski 4563 Fresco";"<div class=""nowodvorski-product-detail""><div><label>Номер в каталоге:</label> <span>4563</span></div><div><label>Источник света:</label> <span>E14</span></div><div><label>Количество источников света:</label> <span>8</span></div><div><label>Мощность:</label> <span>60W</span></div><div><label>Источник света:</label> <span>не содержит</span></div><div><label>Степень защиты:</label> <span>IP20</span></div><div><label>Размеры :</label> <span> <span class=""height"">80cm</span><br /> <span class=""fi"">65cm</span><br /> </span></div></div>";2375;1900;2256;20%ipN;0;0;0;0;0;;00.00.0000;;"Классические;Подвесные";Люстры;;;;;;;;;;;;;;110;;65;;;;;8;;;IP20;;Fresco;;;Металл;"2-4 недели";"Nowodvorski (Польша)"
6734;Nowodvorski_4566;"Внутреннее освещение/Люстры";"Nowodvorski 4566 Silit";"<div class=""nowodvorski-product-detail""><div><label>Номер в каталоге:</label> <span>4566</span></div><div><label>Источник света:</label> <span>E14</span></div><div><label>Количество источников света:</label> <span>3</span></div><div><label>Мощность:</label> <span>60W</span></div><div><label>Источник света:</label> <span>не содержит</span></div><div><label>Степень защиты:</label> <span>IP20</span></div><div><label>Размеры :</label> <span> <span class=""height"">80cm</span><br /> <span class=""fi"">64cm</span><br /> </span></div></div>";1200;960;1140;44;0;0;0;0;0;;00.00.0000;;"Классические;Недорогие;Подвесные";Люстры;;;;;;;;;;;;;;110;;64;;;;;3;;;IP20;;Silit;;;Металл;"2-4 недели";"Nowodvorski (Польша)"
6735;Nowodvorski_4567;"Внутреннее освещение/Люстры";"Nowodvorski 4567 Silit";"<div class=""nowodvorski-product-detail""><div><label>Номер в каталоге:</label> <span>4567</span></div><div><label>Источник света:</label> <span>E14</span></div><div><label>Количество источников света:</label> <span>5</span></div><div><label>Мощность:</label> <span>60W</span></div><div><label>Источник света:</label> <span>не содержит</span></div><div><label>Степень защиты:</label> <span>IP20</span></div><div><label>Размеры :</label> <span> <span class=""height"">80cm</span><br /> <span class=""fi"">64cm</span><br /> </span></div></div>";1600;1280;1520;40ip;0;0;0;0;0;;00.00.0000;;"Подвесные;Современные";Люстры;;;;;;;;;;;;;;110;;64;;;;;5;;;IP20;;Silit;;;Металл;"2-4 недели";"Nowodvorski (Польша)"
6745;Nowodvorski_4581;"Внутреннее освещение/Люстры";"Nowodvorski 4581 Melar";"<div class=""nowodvorski-product-detail""><div><label>Номер в каталоге:</label> <span>4581</span></div><div><label>Источник света:</label> <span>E14</span></div><div><label>Количество источников света:</label> <span>2</span></div><div><label>Мощность:</label> <span>60W</span></div><div><label>Источник света:</label> <span>не содержит</span></div><div><label>Степень защиты:</label> <span>IP20</span></div><div><label>Размеры :</label> <span> <span class=""width"">51cm</span><br /> <span class=""height"">80cm</span><br /> </span></div></div>";1792;1433;1792;3%N;0;0;0;0;45;;00.00.0000;;"Подвесные;Современные";Люстры;;;;;;;;;;;;;;80;;;51;;;;2;;;IP20;;Melar;;Стекло;;"2-4 недели";"Nowodvorski (Польша)"
6746;Nowodvorski_4582;"Внутреннее освещение/Люстры";"Nowodvorski 4582 Melar";"<div class=""nowodvorski-product-detail""><div><label>Номер в каталоге:</label> <span>4582</span></div><div><label>Источник света:</label> <span>E14</span></div><div><label>Количество источников света:</label> <span>3</span></div><div><label>Мощность:</label> <span>60W</span></div><div><label>Источник света:</label> <span>не содержит</span></div><div><label>Степень защиты:</label> <span>IP20</span></div><div><label>Размеры :</label> <span> <span class=""width"">51cm</span><br /> <span class=""height"">80cm</span><br /> </span></div></div>";2174;1739;2065;94N;0;0;0;0;0;;00.00.0000;;"Подвесные;Современные";Люстры;;;;;;;;;;;;;;80;51;;51;;;;3;;;IP20;;Melar;;Стекло;;"2-4 недели";"Nowodvorski (Польша)"
6747;Nowodvorski_4583;"Внутреннее освещение/Люстры";"Nowodvorski 4583 Melar";"<div class=""nowodvorski-product-detail""><div><label>Номер в каталоге:</label> <span>4583</span></div><div><label>Источник света:</label> <span>E14</span></div><div><label>Количество источников света:</label> <span>4</span></div><div><label>Мощность:</label> <span>60W</span></div><div><label>Источник света:</label> <span>не содержит</span></div><div><label>Степень защиты:</label> <span>IP20</span></div><div><label>Размеры :</label> <span> <span class=""width"">67cm</span><br /> <span class=""height"">80cm</span><br /> </span></div></div>";2756;2204;2756;99;0;0;0;0;0;;00.00.0000;;"Подвесные;Современные";Люстры;;;;;;;;;;;;;;80;67;;67;;;;4;;;IP20;;Melar;;Стекло;;"2-4 недели";"Nowodvorski (Польша)"
6757;Nowodvorski_4606;"Внутреннее освещение/Люстры";"Nowodvorski 4606 Sophie";"<div class=""nowodvorski-product-detail""><div><label>Номер в каталоге:</label> <span>4606</span></div><div><label>Источник света:</label> <span>E27</span></div><div><label>Количество источников света:</label> <span>2</span></div><div><label>Мощность:</label> <span>60W</span></div><div><label>Источник света:</label> <span>не содержит</span></div><div><label>Степень защиты:</label> <span>IP20</span></div><div><label>Размеры :</label> <span> <span class=""width"">80cm</span><br /> <span class=""height"">85cm</span><br /> </span></div></div>";1064;851;1011;30ip;0;0;0;0;0;Nowodvorski_6895;20.11.2001;;"Классические;Недорогие;Подвесные";Люстры;;;;;;;;;;;;;;85;80;;80;;;;2;;;IP20;;Sophie;;Стекло;Металл;"2-4 недели";"Nowodvorski (Польша)"
6778;Nowodvorski_4641;"Внутреннее освещение/Люстры";"Nowodvorski 4641 Ismar";"<div class=""nowodvorski-product-detail""><div><label>Номер в каталоге:</label> <span>4641</span></div><div><label>Источник света:</label> <span>G9</span></div><div><label>Количество источников света:</label> <span>3</span></div><div><label>Мощность:</label> <span>40W</span></div><div><label>Источник света:</label> <span>содержит</span></div><div><label>Степень защиты:</label> <span>IP20</span></div><div><label>Размеры :</label> <span> <span class=""height"">16cm</span><br /> <span class=""fi"">48cm</span><br /> </span></div></div>";1447;1157;1447;18%ipN;0;0;0;0;45;;00.00.0000;;"Недорогие;Потолочные;Современные";Люстры;;;;;;;;;;;;;;16;;48;;;;;3;;;IP20;;Ismar;;Стекло;Металл;"2-4 недели";"Nowodvorski (Польша)"
6779;Nowodvorski_4642;"Внутреннее освещение/Люстры";"Nowodvorski 4642 Ismar";"<div class=""nowodvorski-product-detail""><div><label>Номер в каталоге:</label> <span>4642</span></div><div><label>Источник света:</label> <span>G9</span></div><div><label>Количество источников света:</label> <span>5</span></div><div><label>Мощность:</label> <span>40W</span></div><div><label>Источник света:</label> <span>содержит</span></div><div><label>Степень защиты:</label> <span>IP20</span></div><div><label>Размеры :</label> <span> <span class=""height"">16cm</span><br /> <span class=""fi"">54cm</span><br /> </span></div></div>";2756;2204;2618;;0;0;0;0;0;;00.00.0000;;"Потолочные;Современные";Люстры;;;;;;;;;;;;;;16;;54;;;;;5;;;IP20;;Ismar;;Стекло;Металл;"2-4 недели";"Nowodvorski (Польша)"
6780;Nowodvorski_4643;"Внутреннее освещение/Люстры";"Nowodvorski 4643 Ismar";"<div class=""nowodvorski-product-detail""><div><label>Номер в каталоге:</label> <span>4643</span></div><div><label>Источник света:</label> <span>G9</span></div><div><label>Количество источников света:</label> <span>5</span></div><div><label>Мощность:</label> <span>40W</span></div><div><label>Источник света:</label> <span>содержит</span></div><div><label>Степень защиты:</label> <span>IP20</span></div><div><label>Размеры :</label> <span> <span class=""height"">72cm</span><br /> <span class=""fi"">56cm</span><br /> </span></div></div>";3047;2437;3047;;0;0;0;0;0;Nowodvorski_6895;00.00.0000;;"Подвесные;Современные";Люстры;;;;;;;;;;;;;;72;;56;;;;;5;;;IP20;;Ismar;;Стекло;Металл;"2-4 недели";"Nowodvorski (Польша)"
6783;Nowodvorski_4646;"Внутреннее освещение/Люстры";"Nowodvorski 4646 Corristo";"<div class=""nowodvorski-product-detail""><div><label>Номер в каталоге:</label> <span>4646</span></div><div><label>Источник света:</label> <span>E14</span></div><div><label>Количество источников света:</label> <span>3</span></div><div><label>Мощность:</label> <span>40W</span></div><div><label>Источник света:</label> <span>не содержит</span></div><div><label>Степень защиты:</label> <span>IP20</span></div><div><label>Размеры :</label> <span> <span class=""width"">60cm</span><br /> <span class=""height"">35cm</span><br /> </span></div></div>";2693;2154;2558;19%N;0;0;0;0;0;;00.00.0000;;"Современные;Хрустальные";Люстры;;;;;;;;;;;;;;35;60;;60;;;;3;;;IP20;;Corristo;;Хрусталь;Металл;"2-4 недели";"Nowodvorski (Польша)"
6784;Nowodvorski_4647;"Внутреннее освещение/Люстры";"Nowodvorski 4647 Corristo";"<div class=""nowodvorski-product-detail""><div><label>Номер в каталоге:</label> <span>4647</span></div><div><label>Источник света:</label> <span>E14</span></div><div><label>Количество источников света:</label> <span>4</span></div><div><label>Мощность:</label> <span>40W</span></div><div><label>Источник света:</label> <span>не содержит</span></div><div><label>Степень защиты:</label> <span>IP20</span></div><div><label>Размеры :</label> <span> <span class=""width"">35cm</span><br /> <span class=""height"">28cm</span><br /> </span></div></div>";3894;3115;3894;;0;0;0;0;45;Nowodvorski_6895;20.11.2001;;"Потолочные;Современные;Хрустальные";Люстры;;;;;;;;;;;;;;28;35;;35;;;;4;;;IP20;;Corristo;;Хрусталь;Металл;"2-4 недели";"Nowodvorski (Польша)"
6788;Nowodvorski_4652;"Внутреннее освещение/Люстры";"Nowodvorski 4652 Tesalli";"<div class=""nowodvorski-product-detail""><div><label>Номер в каталоге:</label> <span>4652</span></div><div><label>Источник света:</label> <span>G9</span></div><div><label>Количество источников света:</label> <span>3</span></div><div><label>Мощность:</label> <span>40W</span></div><div><label>Источник света:</label> <span>содержит</span></div><div><label>Степень защиты:</label> <span>IP20</span></div><div><label>Размеры :</label> <span> <span class=""height"">13cm</span><br /> <span class=""fi"">45cm</span><br /> </span></div></div>";2329;1863;2213;15;0;0;0;0;45;;00.00.0000;;"Потолочные;Современные;Хрустальные";Люстры;;;;;;;;;;;;;;13;;45;;;;;3;;;IP20;;Tesalli;;Хрусталь;Металл;"2-4 недели";"Nowodvorski (Польша)"
6789;Nowodvorski_4653;"Внутреннее освещение/Люстры";"Nowodvorski 4653 Tesalli";"<div class=""nowodvorski-product-detail""><div><label>Номер в каталоге:</label> <span>4653</span></div><div><label>Источник света:</label> <span>G9</span></div><div><label>Количество источников света:</label> <span>6</span></div><div><label>Мощность:</label> <span>40W</span></div><div><label>Источник света:</label> <span>содержит</span></div><div><label>Степень защиты:</label> <span>IP20</span></div><div><label>Размеры :</label> <span> <span class=""height"">13cm</span><br /> <span class=""fi"">58cm</span><br /> </span></div></div>";4258;3407;4258;;0;0;0;0;45;;00.00.0000;;"Потолочные;Современные;Хрустальные";Люстры;;;;;;;;;;;;;;13;;58;;;;;6;;;IP20;;Tesalli;;Хрусталь;Металл;"2-4 недели";"Nowodvorski (Польша)"
6790;Nowodvorski_4654;"Внутреннее освещение/Люстры";"Nowodvorski 4654 Tesalli";"<div class=""nowodvorski-product-detail""><div><label>Номер в каталоге:</label> <span>4654</span></div><div><label>Источник света:</label> <span>G9</span></div><div><label>Количество источников света:</label> <span>6</span></div><div><label>Мощность:</label> <span>40W</span></div><div><label>Источник света:</label> <span>содержит</span></div><div><label>Степень защиты:</label> <span>IP20</span></div><div><label>Размеры :</label> <span> <span class=""height"">74cm</span><br /> <span class=""fi"">58cm</span><br /> </span></div></div>";4550;3640;4322;66;0;0;0;0;0;;00.00.0000;;"Подвесные;Современные;Хрустальные";Люстры;;;;;;;;;;;;;;74;;58;;;;;6;;;IP20;;Tesalli;;Хрусталь;Металл;"2-4 недели";"Nowodvorski (Польша)"
