articul;category_path;name;txt;price;price_min;price_max;discount_formula;installation;gift_articul;gift_end_date;p_tip;p_vid;p_svetovoj_potok;p_sila_toka;p_visota_plafona;p_srok_garantii;p_forma;p_koefficient_moschnosti;p_srok_sluzhbi;p_tip_rasseivatelya;p_ugol_osvescheniya;p_ekvivalentnaya_moschnost;p_cvet_plafona;p_cvet_osnovi;p_geometriya;p_visota;p_shirina;p_diametr;p_dlina;p_glubina;p_glubina_vrezki;p_diametr_vrezki;p_kolichestvo_lamp;p_moschnost_odnoj_lampi;p_tip_cokolya;p_stepen_vlagozaschiti;p_komplektnost_lampi;p_seriya;p_cvetovaya_temperatura;p_material_plafona;p_material_osnovi;p_srok_dostavki;p_proizvoditel
Nowodvorski_6390;"Внутреннее освещение/Люстры";"Nowodvorski 6390 Viviane";"<div class=""nowodvorski-product-detail""><div><label>Номер в каталоге:</label> <span>6390</span></div><div><label>Источник света:</label> <span>E27</span></div><div><label>Количество источников света:</label> <span>3</span></div><div><label>Мощность:</label> <span>60W</span></div><div><label>Источник света:</label> <span>не содержит</span></div><div><label>Степень защиты:</label> <span>IP20</span></div><div><label>:</label> <span>ABAUR, STAL CHROMOWANA, SZKO</span></div><div><label>Размеры :</label> <span> <span class=""height"">24cm</span><br /> <span class=""fi"">50cm</span><br /> </span></div></div>";1965,6;1572,48;1867,32;61ip;;;;"Потолочные;С абажуром";Люстры;;;;;;;;;;;;;;24;;50;;;;;3;;;IP20;;Viviane;;;;"2-4 недели";"Nowodvorski (Польша)"
Nowodvorski_6391;"Внутреннее освещение/Люстры";"Nowodvorski 6391 Viviane";"<div class=""nowodvorski-product-detail""><div><label>Номер в каталоге:</label> <span>6391</span></div><div><label>Источник света:</label> <span>E27</span></div><div><label>Количество источников света:</label> <span>3</span></div><div><label>Мощность:</label> <span>60W</span></div><div><label>Источник света:</label> <span>не содержит</span></div><div><label>Степень защиты:</label> <span>IP20</span></div><div><label>:</label> <span>ABAUR, STAL CHROMOWANA, SZKO</span></div><div><label>Размеры :</label> <span> <span class=""height"">24cm</span><br /> <span class=""fi"">50cm</span><br /> </span></div></div>";1883,7;1506,96;1883,7;3%N;;;;"Потолочные;С абажуром";Люстры;;;;;;;;;;;;;;24;;50;;;;;3;;;IP20;;Viviane;;;;"2-4 недели";"Nowodvorski (Польша)"
Nowodvorski_6445;"Внутреннее освещение/Люстры";"Nowodvorski 6445 Garret";"<div class=""nowodvorski-product-detail""><div><label>Номер в каталоге:</label> <span>6445</span></div><div><label>Источник света:</label> <span>E27</span></div><div><label>Количество источников света:</label> <span>2</span></div><div><label>Мощность:</label> <span>60W</span></div><div><label>Источник света:</label> <span>не содержит</span></div><div><label>Степень защиты:</label> <span>IP20</span></div><div><label>:</label> <span>лакирована сталъ</span></div><div><label>Размеры :</label> <span> <span class=""width"">93cm</span><br /> <span class=""height"">55cm</span><br /> </span></div></div>";2256,8;1805,44;2256,8;8;45;Nowodvorski_6895;2016-11-01;Современные;Люстры;;;;;;;;;;;;;;55;93;;;;;;2;;;IP20;;Garret;;;;"2-4 недели";"Nowodvorski (Польша)"
Nowodvorski_6461;"Внутреннее освещение/Люстры";"Nowodvorski 6461 Cecile";"<div class=""nowodvorski-product-detail""><div><label>Номер в каталоге:</label> <span>6461</span></div><div><label>Источник света:</label> <span>E14</span></div><div><label>Количество источников света:</label> <span>5</span></div><div><label>Мощность:</label> <span>60W</span></div><div><label>Источник света:</label> <span>не содержит</span></div><div><label>Степень защиты:</label> <span>IP20</span></div><div><label>:</label> <span>STAL LAKIEROWANA, ABAUR</span></div><div><label>Размеры :</label> <span> <span class=""height"">115cm</span><br /> <span class=""fi"">84cm</span><br /> </span></div></div>";2466,1;1972,88;2342,8;24N;45;Nowodvorski_6895;;"Подвесные;С абажуром";Люстры;;;;;;;;;;;;;;115;;84;;;;;5;;;IP20;;Cecile;;;;"2-4 недели";"Nowodvorski (Польша)"
Nowodvorski_6462;"Внутреннее освещение/Люстры";"Nowodvorski 6462 Cecile";"<div class=""nowodvorski-product-detail""><div><label>Номер в каталоге:</label> <span>6462</span></div><div><label>Источник света:</label> <span>E14</span></div><div><label>Количество источников света:</label> <span>7</span></div><div><label>Мощность:</label> <span>60W</span></div><div><label>Источник света:</label> <span>не содержит</span></div><div><label>Степень защиты:</label> <span>IP20</span></div><div><label>:</label> <span>STAL LAKIEROWANA, ABAUR</span></div><div><label>Размеры :</label> <span> <span class=""height"">115cm</span><br /> <span class=""fi"">84cm</span><br /> </span></div></div>";3194,1;2555,28;3194,1;;45;;;"Подвесные;С абажуром";Люстры;;;;;;;;;;;;;;115;;84;;;;;7;;;IP20;;Cecile;;;;"2-4 недели";"Nowodvorski (Польша)"
Nowodvorski_6470;"Внутреннее освещение/Люстры";"Nowodvorski 6470 Loop Led Beige";"<div class=""nowodvorski-product-detail""><div><label>Номер в каталоге:</label> <span>6470</span></div><div><label>Источник света:</label> <span>LED</span></div><div><label>Мощность:</label> <span>12W</span></div><div><label>Источник света:</label> <span>не содержит</span></div><div><label>Степень защиты:</label> <span>IP20</span></div><div><label>:</label> <span>STAL LAKIEROWANA, SKLEJKA, PMMA</span></div><div><label>Размеры :</label> <span> <span class=""height"">21cm</span><br /> <span class=""fi"">21cm</span><br /> </span></div></div>";1738,1;1390,48;1738,1;9%;45;;;"Потолочные;Светодиодные;Современные";Люстры;;;;;;;;;;;;;;21;;21,5;;;;;1;;;IP20;;"Loop Led Beige";;Дерево;Металл;"2-4 недели";"Nowodvorski (Польша)"
Nowodvorski_6532;"Внутреннее освещение/Люстры";"Nowodvorski 6532 Viviane";"<div class=""nowodvorski-product-detail""><div><label>Номер в каталоге:</label> <span>6532</span></div><div><label>Источник света:</label> <span>E27</span></div><div><label>Количество источников света:</label> <span>3</span></div><div><label>Мощность:</label> <span>60W</span></div><div><label>Источник света:</label> <span>не содержит</span></div><div><label>Степень защиты:</label> <span>IP20</span></div><div><label>:</label> <span>ABAUR, STAL CHROMOWANA, SZKO</span></div><div><label>Размеры :</label> <span> <span class=""height"">24cm</span><br /> <span class=""fi"">50cm</span><br /> </span></div></div>";1965,6;1572,48;1965,6;79;45;;;"Потолочные;С абажуром";Люстры;;;;;;;;;;;;;;24;;50;;;;;3;;;IP20;;Viviane;;;;"2-4 недели";"Nowodvorski (Польша)"
Nowodvorski_6540;"Внутреннее освещение/Люстры";"Nowodvorski 6540 Hawk";"<div class=""nowodvorski-product-detail""><div><label>Номер в каталоге:</label> <span>6540</span></div><div><label>Источник света:</label> <span>E27</span></div><div><label>Количество источников света:</label> <span>3</span></div><div><label>Мощность:</label> <span>60W</span></div><div><label>Источник света:</label> <span>не содержит</span></div><div><label>Степень защиты:</label> <span>IP20</span></div><div><label>:</label> <span>STAL LAKIEROWANA, ABAUR, SZKO</span></div><div><label>Размеры :</label> <span> <span class=""width"">110cm</span><br /> <span class=""height"">60cm</span><br /> <span class=""fi"">41cm</span><br /> </span></div></div>";1820;1456;1820;;45;;;Современные;Люстры;;;;;;;;;;;;;;60;110;42;;;;;3;;;IP20;;Hawk;;;;"2-4 недели";"Nowodvorski (Польша)"
Nowodvorski_6541;"Внутреннее освещение/Люстры";"Nowodvorski 6541 Hawk";"<div class=""nowodvorski-product-detail""><div><label>Номер в каталоге:</label> <span>6541</span></div><div><label>Источник света:</label> <span>E27</span></div><div><label>Количество источников света:</label> <span>6</span></div><div><label>Мощность:</label> <span>60W</span></div><div><label>Источник света:</label> <span>не содержит</span></div><div><label>Степень защиты:</label> <span>IP20</span></div><div><label>:</label> <span>STAL LAKIEROWANA, ABAUR, SZKO</span></div><div><label>Размеры :</label> <span> <span class=""width"">156cm</span><br /> <span class=""height"">70cm</span><br /> <span class=""fi"">41cm</span><br /> </span></div></div>";3485,3;2788,24;3485,3;9%N;;;;"Подвесные;Современные";Люстры;;;;;;;;;;;;;;70;156;42;;;;;6;;;IP20;;Hawk;;;;"2-4 недели";"Nowodvorski (Польша)"
Nowodvorski_6543;"Внутреннее освещение/Люстры";"Nowodvorski 6543 Swivel";"<div class=""nowodvorski-product-detail""><div><label>Номер в каталоге:</label> <span>6543</span></div><div><label>Источник света:</label> <span>E14</span></div><div><label>Количество источников света:</label> <span>1</span></div><div><label>Мощность:</label> <span>40W</span></div><div><label>Источник света:</label> <span>не содержит</span></div><div><label>Степень защиты:</label> <span>IP20</span></div><div><label>:</label> <span>STAL LAKIEROWANA, ABAUR</span></div><div><label>Размеры :</label> <span> <span class=""width"">100cm</span><br /> <span class=""height"">50cm</span><br /> </span></div></div>";846,3;677,04;803,98;;45;;;"Недорогие;Современные";Люстры;;;;;;;;;;;;;;50;100;;;;;;1;;;IP20;;Swivel;;;;"2-4 недели";"Nowodvorski (Польша)"
Nowodvorski_6545;"Внутреннее освещение/Люстры";"Nowodvorski 6545 Swivel";"<div class=""nowodvorski-product-detail""><div><label>Номер в каталоге:</label> <span>6545</span></div><div><label>Источник света:</label> <span>E14</span></div><div><label>Количество источников света:</label> <span>3</span></div><div><label>Мощность:</label> <span>40W</span></div><div><label>Источник света:</label> <span>не содержит</span></div><div><label>Степень защиты:</label> <span>IP20</span></div><div><label>:</label> <span>STAL LAKIEROWANA, ABAUR</span></div><div><label>Размеры :</label> <span> <span class=""width"">165cm</span><br /> <span class=""height"">33cm</span><br /> </span></div></div>";1638;1310,4;1638;;;;;"Потолочные;Современные";Люстры;;;;;;;;;;;;;;33;165;;;;;;3;;;IP20;;Swivel;;;;"2-4 недели";"Nowodvorski (Польша)"
